"","V1","V2","V3","V4"
"1",1,0.517064036567622,0.517064036567622,1
"2",1,0.815204168596939,0.815204168596939,1
"3",1,0.815204168596939,0.815204168596939,1
"4",1,-0.450095544158739,-0.450095544158739,1
"5",1,-0.450095544158739,-0.450095544158739,1
"6",1,-0.450095544158739,-0.450095544158739,1
"7",1,-0.202698939559972,-0.202698939559972,1
"8",1,0.0255472783814743,0.0255472783814743,1
"9",1,0.0536688724729508,0.0536688724729508,1
"10",1,0.0698205970255281,0.0698205970255281,1
"11",1,0.567938474194291,0.567938474194291,1
"12",1,0.567938474194291,0.567938474194291,1
"13",1,0.683156956485423,0.683156956485423,1
"14",1,0.683156956485423,0.683156956485423,1
"15",1,0.52698757332443,0.52698757332443,1
"16",1,-0.261275405306326,-0.261275405306326,1
"17",1,-0.261275405306326,-0.261275405306326,1
"18",1,-0.261275405306326,-0.261275405306326,1
"19",1,-0.442301375288837,-0.442301375288837,1
"20",1,-0.442301375288837,-0.442301375288837,1
"21",1,-0.442301375288837,-0.442301375288837,1
"22",1,-0.442301375288837,-0.442301375288837,1
"23",1,-0.442301375288837,-0.442301375288837,1
"24",1,-0.338912895748592,-0.338912895748592,1
"25",1,-0.338912895748592,-0.338912895748592,1
"26",1,-0.338912895748592,-0.338912895748592,1
"27",1,-0.269949080867629,-0.269949080867629,1
"28",1,-0.269949080867629,-0.269949080867629,1
"29",1,-0.269949080867629,-0.269949080867629,1
"30",1,0.0451645412931647,0.0451645412931647,1
"31",1,0.0451645412931647,0.0451645412931647,1
"32",1,-0.689685212607597,-0.689685212607597,1
"33",1,-0.689685212607597,-0.689685212607597,1
"34",1,-0.689685212607597,-0.689685212607597,1
"35",1,-0.689685212607597,-0.689685212607597,1
"36",1,-0.689685212607597,-0.689685212607597,1
"37",1,-0.689685212607597,-0.689685212607597,1
"38",1,-0.0244998716604697,-0.0244998716604697,1
"39",1,-0.0244998716604697,-0.0244998716604697,1
"40",1,0.326707294235942,0.326707294235942,1
"41",1,0.326707294235942,0.326707294235942,1
"42",1,0.326707294235942,0.326707294235942,1
"43",1,0.326707294235942,0.326707294235942,1
"44",1,0.326707294235942,0.326707294235942,1
"45",1,0.326707294235942,0.326707294235942,1
"46",1,0.326707294235942,0.326707294235942,1
"47",1,0.326707294235942,0.326707294235942,1
"48",1,0.326707294235942,0.326707294235942,1
"49",1,0.326707294235942,0.326707294235942,1
"50",1,0.326707294235942,0.326707294235942,1
"51",1,0.0226317271353669,0.0226317271353669,1
"52",1,0.406700394811377,0.406700394811377,1
"53",1,0.406700394811377,0.406700394811377,1
"54",1,0.406700394811377,0.406700394811377,1
"55",1,0.406700394811377,0.406700394811377,1
"56",1,0.406700394811377,0.406700394811377,1
"57",1,0.406700394811377,0.406700394811377,1
"58",1,0.406700394811377,0.406700394811377,1
"59",1,0.406700394811377,0.406700394811377,1
"60",1,-0.160274708320536,-0.160274708320536,1
"61",1,-0.46219522375769,-0.46219522375769,1
"62",1,-0.0755645543882114,-0.0755645543882114,1
"63",1,0.239010395396385,0.239010395396385,1
"64",1,0.239010395396385,0.239010395396385,1
"65",1,0.0621446448761784,0.0621446448761784,1
"66",1,0.0621446448761784,0.0621446448761784,1
"67",1,-0.629996453457041,-0.629996453457041,1
"68",1,-0.629996453457041,-0.629996453457041,1
"69",1,-0.629996453457041,-0.629996453457041,1
"70",1,-0.629996453457041,-0.629996453457041,1
"71",1,-0.629996453457041,-0.629996453457041,1
"72",1,0.00824191097866667,0.00824191097866667,1
"73",1,0.00824191097866667,0.00824191097866667,1
"74",1,0.00824191097866667,0.00824191097866667,1
"75",1,0.00824191097866667,0.00824191097866667,1
"76",1,0.00824191097866667,0.00824191097866667,1
"77",1,0.00824191097866667,0.00824191097866667,1
"78",1,0.00824191097866667,0.00824191097866667,1
"79",1,0.304255694791067,0.304255694791067,1
"80",1,0.304255694791067,0.304255694791067,1
